x,q,v
243.163281,0.000000,100.000000
243.263306,0.000000,100.000000
243.363331,0.000000,100.000000
243.463356,0.000000,100.000000
243.563381,0.000000,100.000000
243.663406,0.000000,100.000000
243.763431,0.000000,100.000000
243.863456,0.000000,100.000000
243.963481,0.000000,100.000000
244.063506,0.000000,100.000000
244.163531,0.000000,100.000000
244.263556,0.000000,100.000000
244.363581,0.000000,100.000000
244.463606,0.000000,100.000000
244.563631,0.000000,100.000000
244.663656,0.000000,100.000000
244.763681,0.000000,100.000000
244.863706,0.000000,100.000000
244.963731,0.000000,100.000000
245.063756,0.000000,100.000000
245.163781,0.000000,100.000000
245.263806,0.000000,100.000000
245.363831,0.000000,100.000000
245.463856,0.000000,100.000000
245.563881,0.000000,100.000000
245.663906,0.000000,100.000000
245.763931,0.000000,100.000000
245.863956,0.000000,100.000000
245.963981,0.000000,100.000000
246.064006,0.000000,100.000000
246.164031,0.000000,100.000000
246.264056,0.000000,100.000000
246.364081,0.000000,100.000000
246.464106,0.000000,100.000000
246.564131,0.000000,100.000000
246.664156,0.000000,100.000000
246.764181,0.000000,100.000000
246.864206,0.000000,100.000000
246.964231,0.000000,100.000000
247.064256,0.000000,100.000000
247.164281,0.000000,100.000000
247.264306,0.000000,100.000000
247.364331,0.000000,100.000000
247.464356,0.000000,100.000000
247.564381,0.000000,100.000000
247.664406,0.000000,100.000000
247.764431,0.000000,100.000000
247.864456,0.000000,100.000000
247.964481,0.000000,100.000000
248.064506,0.000000,100.000000
248.164531,0.000000,100.000000
248.264556,0.000000,100.000000
248.364581,0.000000,100.000000
248.464606,0.000000,100.000000
248.564631,0.000000,100.000000
248.664656,0.000000,100.000000
248.764681,0.000000,100.000000
248.864706,0.000000,100.000000
248.964731,0.000000,100.000000
249.064756,0.000000,100.000000
249.164781,0.000000,100.000000
249.264806,0.000000,100.000000
249.364831,0.000000,100.000000
249.464856,0.000000,100.000000
249.564881,0.000000,100.000000
249.664906,0.000000,100.000000
249.764931,0.000000,100.000000
249.864956,0.000000,100.000000
249.964981,0.000000,100.000000
250.065006,0.000000,100.000000
250.165031,0.000000,100.000000
250.265056,0.000000,100.000000
250.365081,0.000000,100.000000
250.465106,0.000000,100.000000
250.565131,0.000000,100.000000
250.665156,0.000000,100.000000
250.765181,0.000000,100.000000
250.865206,0.000000,100.000000
250.965231,0.000000,100.000000
251.065256,0.000000,100.000000
251.165281,0.000000,100.000000
251.265306,0.000000,100.000000
251.365331,0.000000,100.000000
251.465356,0.000000,100.000000
251.565381,0.000000,100.000000
251.665406,0.000000,100.000000
251.765431,0.000000,100.000000
251.865456,0.000000,100.000000
251.965481,0.000000,100.000000
252.065506,0.000000,100.000000
252.165531,0.000000,100.000000
252.265556,0.000000,100.000000
252.365581,0.000000,100.000000
252.465606,0.000000,100.000000
252.565631,0.000000,100.000000
252.665656,0.000000,100.000000
252.765681,0.000000,100.000000
252.865706,0.000000,100.000000
252.965731,0.000000,100.000000
253.065756,0.000000,100.000000
253.165781,0.000000,100.000000
253.265806,0.000000,100.000000
253.365831,0.000000,100.000000
253.465856,0.000000,100.000000
253.565881,0.000000,100.000000
253.665906,0.000000,100.000000
253.765931,0.000000,100.000000
253.865956,0.000000,100.000000
253.965981,0.000000,100.000000
254.066007,0.000000,100.000000
254.166032,0.000000,100.000000
254.266057,0.000000,100.000000
254.366082,0.000000,100.000000
254.466107,0.000000,100.000000
254.566132,0.000000,100.000000
254.666157,0.000000,100.000000
254.766182,0.000000,100.000000
254.866207,0.000000,100.000000
254.966232,0.000000,100.000000
255.066257,0.000000,100.000000
255.166282,0.000000,100.000000
255.266307,0.000000,100.000000
255.366332,0.000000,100.000000
255.466357,0.000000,100.000000
255.566382,0.000000,100.000000
255.666407,0.000000,100.000000
255.766432,0.000000,100.000000
255.866457,0.000000,100.000000
255.966482,0.000000,100.000000
256.066507,0.000000,100.000000
256.166532,0.000000,100.000000
256.266557,0.000000,100.000000
256.366582,0.000000,100.000000
256.466607,0.000000,100.000000
256.566632,0.000000,100.000000
256.666657,0.000000,100.000000
256.766682,0.000000,100.000000
256.866707,0.000000,100.000000
256.966732,0.000000,100.000000
257.066757,0.000000,100.000000
257.166782,0.000000,100.000000
257.266807,0.000000,100.000000
257.366832,0.000000,100.000000
257.466857,0.000000,100.000000
257.566882,0.000000,100.000000
257.666907,0.000000,100.000000
257.766932,0.000000,100.000000
257.866957,0.000000,100.000000
257.966982,0.000000,100.000000
258.067007,0.000000,100.000000
258.167032,0.000000,100.000000
258.267057,0.000000,100.000000
258.367082,0.000000,100.000000
258.467107,0.000000,100.000000
258.567132,0.000000,100.000000
258.667157,0.000000,100.000000
258.767182,0.000000,100.000000
258.867207,0.000000,100.000000
258.967232,0.000000,100.000000
259.067257,0.000000,100.000000
259.167282,0.000000,100.000000
259.267307,0.000000,100.000000
259.367332,0.000000,100.000000
259.467357,0.000000,100.000000
259.567382,0.000000,100.000000
259.667407,0.000000,100.000000
259.767432,0.000000,100.000000
259.867457,0.000000,100.000000
259.967482,0.000000,100.000000
260.067507,0.000000,100.000000
260.167532,0.000000,100.000000
260.267557,0.000000,100.000000
260.367582,0.000000,100.000000
260.467607,0.000000,100.000000
260.567632,0.000000,100.000000
260.667657,0.000000,100.000000
260.767682,0.000000,100.000000
260.867707,0.000000,100.000000
260.967732,0.000000,100.000000
261.067757,0.000000,100.000000
261.167782,0.000000,100.000000
261.267807,0.000000,100.000000
261.367832,0.000000,100.000000
261.467857,0.000000,100.000000
261.567882,0.000000,100.000000
261.667907,0.000000,100.000000
261.767932,0.000000,100.000000
261.867957,0.000000,100.000000
261.967982,0.000000,100.000000
262.068007,0.000000,100.000000
262.168032,0.000000,100.000000
262.268057,0.000000,100.000000
262.368082,0.000000,100.000000
262.468107,0.000000,100.000000
262.568132,0.000000,100.000000
262.668157,0.000000,100.000000
262.768182,0.000000,100.000000
262.868207,0.000000,100.000000
262.968232,0.000000,100.000000
263.068257,0.000000,100.000000
263.168282,0.000000,100.000000
263.268307,0.000000,100.000000
263.368332,0.000000,100.000000
263.468357,0.000000,100.000000
263.568382,0.000000,100.000000
263.668407,0.000000,100.000000
263.768432,0.000000,100.000000
263.868457,0.000000,100.000000
263.968482,0.000000,100.000000
264.068507,0.000000,100.000000
264.168532,0.000000,100.000000
264.268557,0.000000,100.000000
264.368582,0.000000,100.000000
264.468607,0.000000,100.000000
264.568632,0.000000,100.000000
264.668657,0.000000,100.000000
264.768682,0.000000,100.000000
264.868707,0.000000,100.000000
264.968732,0.000000,100.000000
265.068757,0.000000,100.000000
265.168782,0.000000,100.000000
265.268807,0.000000,100.000000
265.368832,0.000000,100.000000
265.468857,0.000000,100.000000
265.568882,0.000000,100.000000
265.668907,0.000000,100.000000
265.768932,0.000000,100.000000
265.868957,0.000000,100.000000
265.968982,0.000000,100.000000
266.069007,0.000000,100.000000
266.169032,0.000000,100.000000
266.269057,0.000000,100.000000
266.369082,0.000000,100.000000
266.469107,0.000000,100.000000
266.569132,0.000000,100.000000
266.669157,0.000000,100.000000
266.769182,0.000000,100.000000
266.869207,0.000000,100.000000
266.969232,0.000000,100.000000
267.069257,0.000000,100.000000
267.169282,0.000000,100.000000
267.269307,0.000000,100.000000
267.369332,0.000000,100.000000
267.469357,0.000000,100.000000
267.569382,0.000000,100.000000
267.669407,0.000000,100.000000
267.769432,0.000000,100.000000
267.869457,0.000000,100.000000
267.969482,0.000000,100.000000
268.069507,0.000000,100.000000
268.169532,0.000000,100.000000
268.269557,0.000000,100.000000
268.369582,0.000000,100.000000
268.469607,0.000000,100.000000
268.569632,0.000000,100.000000
268.669657,0.000000,100.000000
268.769682,0.000000,100.000000
268.869707,0.000000,100.000000
268.969732,0.000000,100.000000
269.069757,0.000000,100.000000
269.169782,0.000000,100.000000
269.269807,0.000000,100.000000
269.369832,0.000000,100.000000
269.469857,0.000000,100.000000
269.569882,0.000000,100.000000
269.669907,0.000000,100.000000
269.769932,0.000000,100.000000
269.869957,0.000000,100.000000
269.969982,0.000000,100.000000
270.070008,0.000000,100.000000
270.170033,0.000000,100.000000
270.270058,0.000000,100.000000
270.370083,0.000000,100.000000
270.470108,0.000000,100.000000
270.570133,0.000000,100.000000
270.670158,0.000000,100.000000
270.770183,0.000000,100.000000
270.870208,0.000000,100.000000
270.970233,0.000000,100.000000
271.070258,0.000000,100.000000
271.170283,0.000000,100.000000
271.270308,0.000000,100.000000
271.370333,0.000000,100.000000
271.470358,0.000000,100.000000
271.570383,0.000000,100.000000
271.670408,0.000000,100.000000
271.770433,0.000000,100.000000
271.870458,0.000000,100.000000
271.970483,0.000000,100.000000
272.070508,0.000000,100.000000
272.170533,0.000000,100.000000
272.270558,0.000000,100.000000
272.370583,0.000000,100.000000
272.470608,0.000000,100.000000
272.570633,0.000000,100.000000
272.670658,0.000000,100.000000
272.770683,0.000000,100.000000
272.870708,0.000000,100.000000
272.970733,0.000000,100.000000
273.070758,0.000000,100.000000
273.170783,0.000000,100.000000
273.270808,0.000000,100.000000
273.370833,0.000000,100.000000
273.470858,0.000000,100.000000
273.570883,0.000000,100.000000
273.670908,0.000000,100.000000
273.770933,0.000000,100.000000
273.870958,0.000000,100.000000
273.970983,0.000000,100.000000
274.071008,0.000000,100.000000
274.171033,0.000000,100.000000
274.271058,0.000000,100.000000
274.371083,0.000000,100.000000
274.471108,0.000000,100.000000
274.571133,0.000000,100.000000
274.671158,0.000000,100.000000
274.771183,0.000000,100.000000
274.871208,0.000000,100.000000
274.971233,0.000000,100.000000
275.071258,0.000000,100.000000
275.171283,0.000000,100.000000
275.271308,0.000000,100.000000
275.371333,0.000000,100.000000
275.471358,0.000000,100.000000
275.571383,0.000000,100.000000
275.671408,0.000000,100.000000
275.771433,0.000000,100.000000
275.871458,0.000000,100.000000
275.971483,0.000000,100.000000
276.071508,0.000000,100.000000
276.171533,0.000000,100.000000
276.271558,0.000000,100.000000
276.371583,0.000000,100.000000
276.471608,0.000000,100.000000
276.571633,0.000000,100.000000
276.671658,0.000000,100.000000
276.771683,0.000000,100.000000
276.871708,0.000000,100.000000
276.971733,0.000000,100.000000
277.071758,0.000000,100.000000
277.171783,0.000000,100.000000
277.271808,0.000000,100.000000
277.371833,0.000000,100.000000
277.471858,0.000000,100.000000
277.571883,0.000000,100.000000
277.671908,0.000000,100.000000
277.771933,0.000000,100.000000
277.871958,0.000000,100.000000
277.971983,0.000000,100.000000
278.072008,0.000000,100.000000
278.172033,0.000000,100.000000
278.272058,0.000000,100.000000
278.372083,0.000000,100.000000
278.472108,0.000000,100.000000
278.572133,0.000000,100.000000
278.672158,0.000000,100.000000
278.772183,0.000000,100.000000
278.872208,0.000000,100.000000
278.972233,0.000000,100.000000
279.072258,0.000000,100.000000
279.172283,0.000000,100.000000
279.272308,0.000000,100.000000
279.372333,0.000000,100.000000
279.472358,0.000000,100.000000
279.572383,0.000000,100.000000
279.672408,0.000000,100.000000
279.772433,0.000000,100.000000
279.872458,0.000000,100.000000
279.972483,0.000000,100.000000
280.072508,0.000000,100.000000
280.172533,0.000000,100.000000
280.272558,0.000000,100.000000
280.372583,0.000000,100.000000
280.472608,0.000000,100.000000
280.572633,0.000000,100.000000
280.672658,0.000000,100.000000
280.772683,0.000000,100.000000
280.872708,0.000000,100.000000
280.972733,0.000000,100.000000
281.072758,0.000000,100.000000
281.172783,0.000000,100.000000
281.272808,0.000000,100.000000
281.372833,0.000000,100.000000
281.472858,0.000000,100.000000
281.572883,0.000000,100.000000
281.672908,0.000000,100.000000
281.772933,0.000000,100.000000
281.872958,0.000000,100.000000
281.972983,0.000000,100.000000
282.073008,0.000000,100.000000
282.173033,0.000000,100.000000
282.273058,0.000000,100.000000
282.373083,0.000000,100.000000
282.473108,0.000000,100.000000
282.573133,0.000000,100.000000
282.673158,0.000000,100.000000
282.773183,0.000000,100.000000
282.873208,0.000000,100.000000
282.973233,0.000000,100.000000
283.073258,0.000000,100.000000
283.173283,0.000000,100.000000
283.273308,0.000000,100.000000
283.373333,0.000000,100.000000
283.473358,0.000000,100.000000
283.573383,0.000000,100.000000
283.673408,0.000000,100.000000
283.773433,0.000000,100.000000
283.873458,0.000000,100.000000
283.973483,0.000000,100.000000
284.073508,0.000000,100.000000
284.173533,0.000000,100.000000
284.273558,0.000000,100.000000
284.373583,0.000000,100.000000
284.473608,0.000000,100.000000
284.573633,0.000000,100.000000
284.673658,0.000000,100.000000
284.773683,0.000000,100.000000
284.873708,0.000000,100.000000
284.973733,0.000000,100.000000
285.073758,0.000000,100.000000
285.173783,0.000000,100.000000
285.273808,0.000000,100.000000
285.373833,0.000000,100.000000
285.473858,0.000000,100.000000
285.573883,0.000000,100.000000
285.673908,0.000000,100.000000
285.773933,0.000000,100.000000
285.873958,0.000000,100.000000
285.973983,0.000000,100.000000
286.074009,0.000000,100.000000
286.174034,0.000000,100.000000
286.274059,0.000000,100.000000
286.374084,0.000000,100.000000
286.474109,0.000000,100.000000
286.574134,0.000000,100.000000
286.674159,0.000000,100.000000
286.774184,0.000000,100.000000
286.874209,0.000000,100.000000
286.974234,0.000000,100.000000
287.074259,0.000000,100.000000
287.174284,0.000000,100.000000
287.274309,0.000000,100.000000
287.374334,0.000000,100.000000
287.474359,0.000000,100.000000
287.574384,0.000000,100.000000
287.674409,0.000000,100.000000
287.774434,0.000000,100.000000
287.874459,0.000000,100.000000
287.974484,0.000000,100.000000
288.074509,0.000000,100.000000
288.174534,0.000000,100.000000
288.274559,0.000000,100.000000
288.374584,0.000000,100.000000
288.474609,0.000000,100.000000
288.574634,0.000000,100.000000
288.674659,0.000000,100.000000
288.774684,0.000000,100.000000
288.874709,0.000000,100.000000
288.974734,0.000000,100.000000
289.074759,0.000000,100.000000
289.174784,0.000000,100.000000
289.274809,0.000000,100.000000
289.374834,0.000000,100.000000
289.474859,0.000000,100.000000
289.574884,0.000000,100.000000
289.674909,0.000000,100.000000
289.774934,0.000000,100.000000
289.874959,0.000000,100.000000
289.974984,0.000000,100.000000
290.075009,0.000000,100.000000
290.175034,0.000000,100.000000
290.275059,0.000000,100.000000
290.375084,0.000000,100.000000
290.475109,0.000000,100.000000
290.575134,0.000000,100.000000
290.675159,0.000000,100.000000
290.775184,0.000000,100.000000
290.875209,0.000000,100.000000
290.975234,0.000000,100.000000
291.075259,0.000000,100.000000
291.175284,0.000000,100.000000
291.275309,0.000000,100.000000
291.375334,0.000000,100.000000
291.475359,0.000000,100.000000
291.575384,0.000000,100.000000
291.675409,0.000000,100.000000
291.775434,0.000000,100.000000
291.875459,0.000000,100.000000
291.975484,0.000000,100.000000
292.075509,0.000000,100.000000
292.175534,0.000000,100.000000
292.275559,0.000000,100.000000
292.375584,0.000000,100.000000
292.475609,0.000000,100.000000
292.575634,0.000000,100.000000
292.675659,0.000000,100.000000
292.775684,0.000000,100.000000
292.875709,0.000000,100.000000
292.975734,0.000000,100.000000
293.075759,0.000000,100.000000
293.175784,0.000000,100.000000
293.275809,0.000000,100.000000
293.375834,0.000000,100.000000
293.475859,0.000000,100.000000
293.575884,0.000000,100.000000
293.675909,0.000000,100.000000
293.775934,0.000000,100.000000
293.875959,0.000000,100.000000
293.975984,0.000000,100.000000
294.076009,0.000000,100.000000
294.176034,0.000000,100.000000
294.276059,0.000000,100.000000
294.376084,0.000000,100.000000
294.476109,0.000000,100.000000
294.576134,0.000000,100.000000
294.676159,0.000000,100.000000
294.776184,0.000000,100.000000
294.876209,0.000000,100.000000
294.976234,0.000000,100.000000
295.076259,0.000000,100.000000
295.176284,0.000000,100.000000
295.276309,0.000000,100.000000
295.376334,0.000000,100.000000
295.476359,0.000000,100.000000
295.576384,0.000000,100.000000
295.676409,0.000000,100.000000
295.776434,0.000000,100.000000
295.876459,0.000000,100.000000
295.976484,0.000000,100.000000
296.076509,0.000000,100.000000
296.176534,0.000000,100.000000
296.276559,0.000000,100.000000
296.376584,0.000000,100.000000
296.476609,0.000000,100.000000
296.576634,0.000000,100.000000
296.676659,0.000000,100.000000
296.776684,0.000000,100.000000
296.876709,0.000000,100.000000
296.976734,0.000000,100.000000
297.076759,0.000000,100.000000
297.176784,0.000000,100.000000
297.276809,0.000000,100.000000
297.376834,0.000000,100.000000
297.476859,0.000000,100.000000
297.576884,0.000000,100.000000
297.676909,0.000000,100.000000
297.776934,0.000000,100.000000
297.876959,0.000000,100.000000
297.976984,0.000000,100.000000
298.077009,0.000000,100.000000
298.177034,0.000000,100.000000
298.277059,0.000000,100.000000
298.377084,0.000000,100.000000
298.477109,0.000000,100.000000
298.577134,0.000000,100.000000
298.677159,0.000000,100.000000
298.777184,0.000000,100.000000
298.877209,0.000000,100.000000
298.977234,0.000000,100.000000
299.077259,0.000000,100.000000
299.177284,0.000000,100.000000
299.277309,0.000000,100.000000
299.377334,0.000000,100.000000
299.477359,0.000000,100.000000
299.577384,0.000000,100.000000
299.677409,0.000000,100.000000
299.777434,0.000000,100.000000
299.877459,0.000000,100.000000
299.977484,0.000000,100.000000
300.077509,0.000000,100.000000
300.177534,0.000000,100.000000
300.277559,0.000000,100.000000
300.377584,0.000000,100.000000
300.477609,0.000000,100.000000
300.577634,0.000000,100.000000
300.677659,0.000000,100.000000
300.777684,0.000000,100.000000
300.877709,0.000000,100.000000
300.977734,0.000000,100.000000
301.077759,0.000000,100.000000
301.177784,0.000000,100.000000
301.277809,0.000000,100.000000
301.377834,0.000000,100.000000
301.477859,0.000000,100.000000
301.577884,0.000000,100.000000
301.677909,0.000000,100.000000
301.777934,0.000000,100.000000
301.877959,0.000000,100.000000
301.977984,0.000000,100.000000
302.078010,0.000000,100.000000
302.178035,0.000000,100.000000
302.278060,0.000000,100.000000
302.378085,0.000000,100.000000
302.478110,0.000000,100.000000
302.578135,0.000000,100.000000
302.678160,0.000000,100.000000
302.778185,0.000000,100.000000
302.878210,0.000000,100.000000
302.978235,0.000000,100.000000
303.078260,0.000000,100.000000
303.178285,0.000000,100.000000
303.278310,0.000000,100.000000
303.378335,0.000000,100.000000
303.478360,0.000000,100.000000
303.578385,0.000000,100.000000
303.678410,0.000000,100.000000
303.778435,0.000000,100.000000
303.878460,0.000000,100.000000
303.978485,0.000000,100.000000
304.078510,0.000000,100.000000
304.178535,0.000000,100.000000
304.278560,0.000000,100.000000
304.378585,0.000000,100.000000
304.478610,0.000000,100.000000
304.578635,0.000000,100.000000
304.678660,0.000000,100.000000
304.778685,0.000000,100.000000
304.878710,0.000000,100.000000
304.978735,0.000000,100.000000
305.078760,0.000000,100.000000
305.178785,0.000000,100.000000
305.278810,0.000000,100.000000
305.378835,0.000000,100.000000
305.478860,0.000000,100.000000
305.578885,0.000000,100.000000
305.678910,0.000000,100.000000
305.778935,0.000000,100.000000
305.878960,0.000000,100.000000
305.978985,0.000000,100.000000
306.079010,0.000000,100.000000
306.179035,0.000000,100.000000
306.279060,0.000000,100.000000
306.379085,0.000000,100.000000
306.479110,0.000000,100.000000
306.579135,0.000000,100.000000
306.679160,0.000000,100.000000
306.779185,0.000000,100.000000
306.879210,0.000000,100.000000
306.979235,0.000000,100.000000
307.079260,0.000000,100.000000
307.179285,0.000000,100.000000
307.279310,0.000000,100.000000
307.379335,0.000000,100.000000
307.479360,0.000000,100.000000
307.579385,0.000000,100.000000
307.679410,0.000000,100.000000
307.779435,0.000000,100.000000
307.879460,0.000000,100.000000
307.979485,0.000000,100.000000
308.079510,0.000000,100.000000
308.179535,0.000000,100.000000
308.279560,0.000000,100.000000
308.379585,0.000000,100.000000
308.479610,0.000000,100.000000
308.579635,0.000000,100.000000
308.679660,0.000000,100.000000
308.779685,0.000000,100.000000
308.879710,0.000000,100.000000
308.979735,0.000000,100.000000
309.079760,0.000000,100.000000
309.179785,0.000000,100.000000
309.279810,0.000000,100.000000
309.379835,0.000000,100.000000
309.479860,0.000000,100.000000
309.579885,0.000000,100.000000
309.679910,0.000000,100.000000
309.779935,0.000000,100.000000
309.879960,0.000000,100.000000
309.979985,0.000000,100.000000
310.080010,0.000000,100.000000
310.180035,0.000000,100.000000
310.280060,0.000000,100.000000
310.380085,0.000000,100.000000
310.480110,0.000000,100.000000
310.580135,0.000000,100.000000
310.680160,0.000000,100.000000
310.780185,0.000000,100.000000
310.880210,0.000000,100.000000
310.980235,0.000000,100.000000
311.080260,0.000000,100.000000
311.180285,0.000000,100.000000
311.280310,0.000000,100.000000
311.380335,0.000000,100.000000
311.480360,0.000000,100.000000
311.580385,0.000000,100.000000
311.680410,0.000000,100.000000
311.780435,0.000000,100.000000
311.880460,0.000000,100.000000
311.980485,0.000000,100.000000
312.080510,0.000000,100.000000
312.180535,0.000000,100.000000
312.280560,0.000000,100.000000
312.380585,0.000000,100.000000
312.480610,0.000000,100.000000
312.580635,0.000000,100.000000
312.680660,0.000000,100.000000
312.780685,0.000000,100.000000
312.880710,0.000000,100.000000
312.980735,0.000000,100.000000
313.080760,0.000000,100.000000
313.180785,0.000000,100.000000
313.280810,0.000000,100.000000
313.380835,0.000000,100.000000
313.480860,0.000000,100.000000
313.580885,0.000000,100.000000
313.680910,0.000000,100.000000
313.780935,0.000000,100.000000
313.880960,0.000000,100.000000
313.980985,0.000000,100.000000
314.081010,0.000000,100.000000
314.181035,0.000000,100.000000
314.281060,0.000000,100.000000
314.381085,0.000000,100.000000
314.481110,0.000000,100.000000
314.581135,0.000000,100.000000
314.681160,0.000000,100.000000
314.781185,0.000000,100.000000
314.881210,0.000000,100.000000
314.981235,0.000000,100.000000
315.081260,0.000000,100.000000
315.181285,0.000000,100.000000
315.281310,0.000000,100.000000
315.381335,0.000000,100.000000
315.481360,0.000000,100.000000
315.581385,0.000000,100.000000
315.681410,0.000000,100.000000
315.781435,0.000000,100.000000
315.881460,0.000000,100.000000
315.981485,0.000000,100.000000
316.081510,0.000000,100.000000
316.181535,0.000000,100.000000
316.281560,0.000000,100.000000
316.381585,0.000000,100.000000
316.481610,0.000000,100.000000
316.581635,0.000000,100.000000
316.681660,0.000000,100.000000
316.781685,0.000000,100.000000
316.881710,0.000000,100.000000
316.981735,0.000000,100.000000
317.081760,0.000000,100.000000
317.181785,0.000000,100.000000
317.281810,0.000000,100.000000
317.381835,0.000000,100.000000
317.481860,0.000000,100.000000
317.581885,0.000000,100.000000
317.681910,0.000000,100.000000
317.781935,0.000000,100.000000
317.881960,0.000000,100.000000
317.981985,0.000000,100.000000
318.082011,0.000000,100.000000
318.182036,0.000000,100.000000
318.282061,0.000000,100.000000
318.382086,0.000000,100.000000
318.482111,0.000000,100.000000
318.582136,0.000000,100.000000
318.682161,0.000000,100.000000
318.782186,0.000000,100.000000
318.882211,0.000000,100.000000
318.982236,0.000000,100.000000
319.082261,0.000000,100.000000
319.182286,0.000000,100.000000
319.282311,0.000000,100.000000
319.382336,0.000000,100.000000
319.482361,0.000000,100.000000
319.582386,0.000000,100.000000
319.682411,0.000000,100.000000
319.782436,0.000000,100.000000
319.882461,0.000000,100.000000
319.982486,0.000000,100.000000
320.082511,0.000000,100.000000
320.182536,0.000000,100.000000
320.282561,0.000000,100.000000
320.382586,0.000000,100.000000
320.482611,0.000000,100.000000
320.582636,0.000000,100.000000
320.682661,0.000000,100.000000
320.782686,0.000000,100.000000
320.882711,0.000000,100.000000
320.982736,0.000000,100.000000
321.082761,0.000000,100.000000
321.182786,0.000000,100.000000
321.282811,0.000000,100.000000
321.382836,0.000000,100.000000
321.482861,0.000000,100.000000
321.582886,0.000000,100.000000
321.682911,0.000000,100.000000
321.782936,0.000000,100.000000
321.882961,0.000000,100.000000
321.982986,0.000000,100.000000
322.083011,0.000000,100.000000
322.183036,0.000000,100.000000
322.283061,0.000000,100.000000
322.383086,0.000000,100.000000
322.483111,0.000000,100.000000
322.583136,0.000000,100.000000
322.683161,0.000000,100.000000
322.783186,0.000000,100.000000
322.883211,0.000000,100.000000
322.983236,0.000000,100.000000
323.083261,0.000000,100.000000
323.183286,0.000000,100.000000
323.283311,0.000000,100.000000
323.383336,0.000000,100.000000
323.483361,0.000000,100.000000
323.583386,0.000000,100.000000
323.683411,0.000000,100.000000
323.783436,0.000000,100.000000
323.883461,0.000000,100.000000
323.983486,0.000000,100.000000
324.083511,0.000000,100.000000
324.183536,0.000000,100.000000
324.283561,0.000000,100.000000
324.383586,0.000000,100.000000
324.483611,0.000000,100.000000
324.583636,0.000000,100.000000
324.683661,0.000000,100.000000
324.783686,0.000000,100.000000
324.883711,0.000000,100.000000
324.983736,0.000000,100.000000
325.083761,0.000000,100.000000
325.183786,0.000000,100.000000
325.283811,0.000000,100.000000
325.383836,0.000000,100.000000
325.483861,0.000000,100.000000
325.583886,0.000000,100.000000
325.683911,0.000000,100.000000
325.783936,0.000000,100.000000
325.883961,0.000000,100.000000
325.983986,0.000000,100.000000
326.084011,0.000000,100.000000
326.184036,0.000000,100.000000
326.284061,0.000000,100.000000
326.384086,0.000000,100.000000
326.484111,0.000000,100.000000
326.584136,0.000000,100.000000
326.684161,0.000000,100.000000
326.784186,0.000000,100.000000
326.884211,0.000000,100.000000
326.984236,0.000000,100.000000
327.084261,0.000000,100.000000
327.184286,0.000000,100.000000
327.284311,0.000000,100.000000
327.384336,0.000000,100.000000
327.484361,0.000000,100.000000
327.584386,0.000000,100.000000
327.684411,0.000000,100.000000
327.784436,0.000000,100.000000
327.884461,0.000000,100.000000
327.984486,0.000000,100.000000
328.084511,0.000000,100.000000
328.184536,0.000000,100.000000
328.284561,0.000000,100.000000
328.384586,0.000000,100.000000
328.484611,0.000000,100.000000
328.584636,0.000000,100.000000
328.684661,0.000000,100.000000
328.784686,0.000000,100.000000
328.884711,0.000000,100.000000
328.984736,0.000000,100.000000
329.084761,0.000000,100.000000
329.184786,0.000000,100.000000
329.284811,0.000000,100.000000
329.384836,0.000000,100.000000
329.484861,0.000000,100.000000
329.584886,0.000000,100.000000
329.684911,0.000000,100.000000
329.784936,0.000000,100.000000
329.884961,0.000000,100.000000
329.984986,0.000000,100.000000
330.085011,0.000000,100.000000
330.185036,0.000000,100.000000
330.285061,0.000000,100.000000
330.385086,0.000000,100.000000
330.485111,0.000000,100.000000
330.585136,0.000000,100.000000
330.685161,0.000000,100.000000
330.785186,0.000000,100.000000
330.885211,0.000000,100.000000
330.985236,0.000000,100.000000
331.085261,0.000000,100.000000
331.185286,0.000000,100.000000
331.285311,0.000000,100.000000
331.385336,0.000000,100.000000
331.485361,0.000000,100.000000
331.585386,0.000000,100.000000
331.685411,0.000000,100.000000
331.785436,0.000000,100.000000
331.885461,0.000000,100.000000
331.985486,0.000000,100.000000
332.085511,0.000000,100.000000
332.185536,0.000000,100.000000
332.285561,0.000000,100.000000
332.385586,0.000000,100.000000
332.485611,0.000000,100.000000
332.585636,0.000000,100.000000
332.685661,0.000000,100.000000
332.785686,0.000000,100.000000
332.885711,0.000000,100.000000
332.985736,0.000000,100.000000
333.085761,0.000000,100.000000
333.185786,0.000000,100.000000
333.285811,0.000000,100.000000
333.385836,0.000000,100.000000
333.485861,0.000000,100.000000
333.585886,0.000000,100.000000
333.685911,0.000000,100.000000
333.785936,0.000000,100.000000
333.885961,0.000000,100.000000
333.985986,0.000000,100.000000
334.086012,0.000000,100.000000
334.186037,0.000000,100.000000
334.286062,0.000000,100.000000
334.386087,0.000000,100.000000
334.486112,0.000000,100.000000
334.586137,0.000000,100.000000
334.686162,0.000000,100.000000
334.786187,0.000000,100.000000
334.886212,0.000000,100.000000
334.986237,0.000000,100.000000
335.086262,0.000000,100.000000
335.186287,0.000000,100.000000
335.286312,0.000000,100.000000
335.386337,0.000000,100.000000
335.486362,0.000000,100.000000
335.586387,0.000000,100.000000
335.686412,0.000000,100.000000
335.786437,0.000000,100.000000
335.886462,0.000000,100.000000
335.986487,0.000000,100.000000
336.086512,0.000000,100.000000
336.186537,0.000000,100.000000
336.286562,0.000000,100.000000
